    0.772882163524627686E+01    0.886367738246917725E+01    0.179193139076232910E+01    0.183712768554687500E+02   -0.477285612484820043E+00
    0.730260973159695226E+01    0.907605543016741301E+01    0.172908076439563874E+01    0.188439587399117521E+02   -0.176136801950604660E+00
    0.730260973159695226E+01    0.907605543016741301E+01    0.172908076439563874E+01    0.188439587399117521E+02   -0.176136801950604660E+00
    0.730260973159695226E+01    0.907605543016741301E+01    0.172908076439563874E+01    0.188439587399117521E+02   -0.176136801950604660E+00
    0.723334789276123047E+01    0.897304236888885498E+01    0.165621876716613770E+01    0.185949349403381348E+02   -0.467344745618778812E+00
    0.723334789276123047E+01    0.897304236888885498E+01    0.165621876716613770E+01    0.185949349403381348E+02   -0.467344745618778812E+00
    0.774245728353563667E+01    0.931925352189035827E+01    0.229680040361448334E+01    0.181930116356369496E+02   -0.189206566984218361E+01
    0.769578099250793457E+01    0.867145538330078125E+01    0.153469145298004150E+01    0.181785440444946289E+02   -0.108286608620101887E+01
    0.753754794597625732E+01    0.864327132701873779E+01    0.165503680706024170E+01    0.182255303859710693E+02   -0.112769395864289690E+01
    0.771029233932495117E+01    0.857827425003051758E+01    0.144069135189056396E+01    0.183624100685119629E+02   -0.128283010366266148E+01
    0.727850079536437988E+01    0.925531506538391113E+01    0.237538337707519531E+01    0.177993452548980713E+02   -0.110940656349320843E+01
    0.714135348796844482E+01    0.917743265628814697E+01    0.240521788597106934E+01    0.177848577499389648E+02   -0.995370560865211140E+00
    0.703059792518615723E+01    0.950017988681793213E+01    0.244186043739318848E+01    0.177003657817840576E+02   -0.238161024687758172E+01
    0.695746745736147965E+01    0.940698891691832983E+01    0.242329999316143496E+01    0.181932754620895807E+02   -0.116632088154321756E+01
    0.656784713268280029E+01    0.930006086826324463E+01    0.244816362857818604E+01    0.180245792865753174E+02   -0.141269814873564226E+01
    0.674592468432262038E+01    0.955287871625025353E+01    0.285960409349140487E+01    0.178977409525793298E+02   -0.208647841938396716E+01
    0.785165786743164062E+01    0.938581764698028564E+01    0.146427690982818604E+01    0.192880070209503174E+02   -0.924984817540783766E+00
    0.804628252983093262E+01    0.973394989967346191E+01    0.152980804443359375E+01    0.196369624137878418E+02   -0.340535062962714186E+01
    0.815536201000213623E+01    0.923113822937011719E+01    0.152330279350280762E+01    0.193686962127685547E+02   -0.121241895633964880E+01
    0.827505510060174210E+01    0.922665203799816247E+01    0.144753883594643895E+01    0.180704071310160792E+02   -0.937427744762885928E+00
    0.806184712202239773E+01    0.980787618737774025E+01    0.880295717674898337E+00    0.198022377281733100E+02   -0.330780746711216622E+01
    0.780461886208897671E+01    0.975746598310366053E+01    0.870550944936845816E+00    0.189328060230075437E+02   -0.354402146826052711E+01
    0.778912961483001709E+01    0.938130259513854980E+01    0.118164479732513428E+01    0.187597751617431641E+02   -0.994728046104137675E+00
    0.786359759305618500E+01    0.940775462342298319E+01    0.850531911974536925E+00    0.191469482637884880E+02   -0.129577069305787651E+01
    0.841596283988098648E+01    0.932569679608447899E+01    0.110271590651008911E+01    0.191833128212099560E+02   -0.102175086583049857E+01
    0.841596283988098648E+01    0.932569679608447899E+01    0.110271590651008911E+01    0.191833128212099560E+02   -0.102175086583049857E+01
    0.822319090366363525E+01    0.930063784122467041E+01    0.132893562316894531E+01    0.197498941421508789E+02   -0.111601900988223512E+01
    0.746987700462341309E+01    0.931724727153778076E+01    0.145569562911987305E+01    0.193358564376831055E+02   -0.604308787189896557E+00
    0.746987700462341309E+01    0.931724727153778076E+01    0.145569562911987305E+01    0.193358564376831055E+02   -0.604308787189896557E+00
    0.712211012840270996E+01    0.938344240188598633E+01    0.165633976459503174E+01    0.186574232578277588E+02   -0.134749073769336647E+01
    0.726535439491271973E+01    0.939025402069091797E+01    0.158694565296173096E+01    0.188781785964965820E+02   -0.108699575674565740E+01
    0.706543803215026855E+01    0.962906718254089355E+01    0.167186439037322998E+01    0.197964036464691162E+02   -0.222008658617850418E+01
    0.692850392489083422E+01    0.930166887712623769E+01    0.196727950142762098E+01    0.184415440502156329E+02   -0.103257558496235213E+01
    0.792383309095369803E+01    0.916347987739384351E+01    0.211951992946360601E+01    0.176079249359300256E+02   -0.144567355955024923E+01
    0.794244135155668474E+01    0.889436992101800783E+01    0.155617504781936544E+01    0.175017072235325060E+02   -0.282767361914330051E+01
    0.781934440135955811E+01    0.873898029327392578E+01    0.991145968437194824E+00    0.184620773792266846E+02   -0.121469787907807203E+01
    0.796852052211761475E+01    0.916042149066925049E+01    0.927051901817321777E+00    0.197698915004730225E+02   -0.204094257259276490E+00
    0.796852052211761475E+01    0.916042149066925049E+01    0.927051901817321777E+00    0.197698915004730225E+02   -0.204094257259276490E+00
    0.796852052211761475E+01    0.916042149066925049E+01    0.927051901817321777E+00    0.197698915004730225E+02   -0.204094257259276490E+00
    0.810607844510824904E+01    0.882428011545194835E+01    0.105506020031072367E+01    0.192408652981208412E+02   -0.223486927716323225E+00
    0.810607844510824904E+01    0.882428011545194835E+01    0.105506020031072367E+01    0.192408652981208412E+02   -0.223486927716323225E+00
    0.810607844510824904E+01    0.882428011545194835E+01    0.105506020031072367E+01    0.192408652981208412E+02   -0.223486927716323225E+00
    0.799652278423309326E+01    0.884336173534393311E+01    0.111179888248443604E+01    0.198043775558471680E+02   -0.152549818560606232E+00
    0.799652278423309326E+01    0.884336173534393311E+01    0.111179888248443604E+01    0.198043775558471680E+02   -0.152549818560606232E+00
    0.799652278423309326E+01    0.884336173534393311E+01    0.111179888248443604E+01    0.198043775558471680E+02   -0.152549818560606232E+00
    0.805020987987518311E+01    0.864235758781433105E+01    0.127890706062316895E+01    0.193402743339538574E+02   -0.838653981972079521E+00
    0.798631429672241211E+01    0.859259366989135742E+01    0.117043435573577881E+01    0.199081003665924072E+02   -0.881838167845993226E+00
    0.837045371532440186E+01    0.885076761245727539E+01    0.796978473663330078E+00    0.192899096012115479E+02   -0.182021994398926468E+00
    0.837045371532440186E+01    0.885076761245727539E+01    0.796978473663330078E+00    0.192899096012115479E+02   -0.182021994398926468E+00
    0.828703999519348145E+01    0.878241896629333496E+01    0.754266977310180664E+00    0.196897172927856445E+02   -0.262358094036603706E+00
    0.828703999519348145E+01    0.878241896629333496E+01    0.754266977310180664E+00    0.196897172927856445E+02   -0.262358094036603706E+00
    0.828676104545593262E+01    0.857720017433166504E+01    0.131397008895874023E+01    0.193275582790374756E+02   -0.160847671143038617E+01
    0.836039137220073769E+01    0.880155947057184207E+01    0.133764171707049950E+01    0.197949118954201992E+02   -0.129124006444664818E+01
    0.823591172695159912E+01    0.898298561573028564E+01    0.206206440925598145E+00    0.199273133277893066E+02   -0.902534259010758788E+00
    0.808852910995483398E+01    0.920540630817413330E+01    0.630562901496887207E+00    0.193098688125610352E+02   -0.607925319600180813E+00
    0.808852910995483398E+01    0.920540630817413330E+01    0.630562901496887207E+00    0.193098688125610352E+02   -0.607925319600180813E+00
    0.781004455358926286E+01    0.937751539553359592E+01    0.503000760362271260E+00    0.193394886900363687E+02   -0.225186320721449418E+01
    0.819832743934536268E+01    0.913821643406542528E+01    0.110207583778897222E+00    0.191984240761109426E+02   -0.177299878332187988E+01
    0.809331569996689204E+01    0.967459233861154999E+01    0.458566618154514494E+00    0.186643263384644804E+02   -0.364398160245541858E+01
    0.792151033878326416E+01    0.979133605957031250E+01    0.763772726058959961E+00    0.186383485794067383E+02   -0.409280157261837907E+01
    0.812745055410028172E+01    0.900350994861587850E+01    0.500888722693712096E+00    0.188502260410580966E+02   -0.895898286915877362E+00
    0.812745055410028172E+01    0.900350994861587850E+01    0.500888722693712096E+00    0.188502260410580966E+02   -0.895898286915877362E+00
    0.820451522234656672E+01    0.869857091575881824E+01    0.487256404154155165E+00    0.195783328686650506E+02   -0.827532225830467039E+00
    0.820451522234656672E+01    0.869857091575881824E+01    0.487256404154155165E+00    0.195783328686650506E+02   -0.827532225830467039E+00
    0.852251112461090088E+01    0.891155064105987549E+01    0.570667386054992676E+00    0.192050242424011230E+02   -0.110061055143266820E+00
    0.852251112461090088E+01    0.891155064105987549E+01    0.570667386054992676E+00    0.192050242424011230E+02   -0.110061055143266820E+00
    0.852251112461090088E+01    0.891155064105987549E+01    0.570667386054992676E+00    0.192050242424011230E+02   -0.110061055143266820E+00
    0.853147938717897247E+01    0.916094767326251613E+01    0.528700895399897730E+00    0.182031611223479857E+02   -0.107771040401860874E+01
    0.836569607257843018E+01    0.938214838504791260E+01    0.773985385894775391E+00    0.192453944683074951E+02   -0.796458928802752930E+00
    0.842222154140472412E+01    0.931618332862854004E+01    0.649594664573669434E+00    0.189923906326293945E+02   -0.619167667318453407E+00
    0.842222154140472412E+01    0.931618332862854004E+01    0.649594664573669434E+00    0.189923906326293945E+02   -0.619167667318453407E+00
    0.836693167686462402E+01    0.982132852077484131E+01    0.846292972564697266E+00    0.192953193187713623E+02   -0.346553150950536715E+01
    0.827394783496856689E+01    0.929541528224945068E+01    0.950777530670166016E-01    0.196620583534240723E+02   -0.164274311892122626E+01
    0.698659300804138184E+01    0.916922628879547119E+01    0.114906787872314453E+01    0.185234999656677246E+02   -0.350523954922516623E+01
    0.709657306159241585E+01    0.884483226469234829E+01    0.114045380446811961E+01    0.198829565343855350E+02   -0.172482224647173044E+01
    0.770896177048164510E+01    0.881656929390406319E+01    0.487837733237928117E+00    0.188396851981205131E+02   -0.270598709079445943E+01
    0.764309236994219265E+01    0.915509046131776216E+01    0.712331084761286037E+00    0.196586709569643610E+02   -0.135678975597390328E+01
    0.765457451343536377E+01    0.914634525775909424E+01    0.124785840511322021E+01    0.193584883213043213E+02   -0.226937054113665826E+00
    0.765457451343536377E+01    0.914634525775909424E+01    0.124785840511322021E+01    0.193584883213043213E+02   -0.226937054113665826E+00
    0.731520235538482666E+01    0.915191590785980225E+01    0.129871666431427002E+01    0.197892463207244873E+02   -0.586362422177860831E+00
    0.731520235538482666E+01    0.915191590785980225E+01    0.129871666431427002E+01    0.197892463207244873E+02   -0.586362422177860831E+00
    0.763967812061309814E+01    0.874166250228881836E+01    0.131007194519042969E+01    0.193138456344604492E+02   -0.424365449827490249E+00
    0.763967812061309814E+01    0.874166250228881836E+01    0.131007194519042969E+01    0.193138456344604492E+02   -0.424365449827490249E+00
    0.772247433662414551E+01    0.864681363105773926E+01    0.129972636699676514E+01    0.191343998908996582E+02   -0.709646767666421319E+00
    0.772247433662414551E+01    0.864681363105773926E+01    0.129972636699676514E+01    0.191343998908996582E+02   -0.709646767666421319E+00
    0.791090726852416992E+01    0.909728050231933594E+01    0.181657731533050537E+01    0.193116271495819092E+02   -0.113419549531343145E+01
    0.798107366941992336E+01    0.880418526322074690E+01    0.179382779976575035E+01    0.187914854027373366E+02   -0.121016585212401928E+01
    0.798550367355346680E+01    0.881505846977233887E+01    0.200218081474304199E+01    0.187353432178497314E+02   -0.189714237854473389E+01
    0.830607891082763672E+01    0.903064012527465820E+01    0.175417065620422363E+01    0.188510143756866455E+02   -0.211798836204506102E+01
    0.862484568038368948E+01    0.902767442322522484E+01    0.140135288649531486E+01    0.178874604182951877E+02   -0.114777137272875929E+01
    0.903580948521291916E+01    0.829595597985092326E+01    0.330937773433320870E+00    0.186590008955672246E+02   -0.273938982670658282E+01
    0.928194344043731689E+01    0.832843124866485596E+01    0.409996509552001953E+00    0.180574512481689453E+02   -0.304324700439474105E+01
    0.857522547245025635E+01    0.825808763504028320E+01    0.870549082756042480E+00    0.183440840244293213E+02   -0.314490720840790905E+01
    0.886751890182495117E+01    0.939262151718139648E+01    0.154132485389709473E+01    0.189523661136627197E+02   -0.483296157226705603E+01
    0.968846857547760010E+01    0.957575023174285889E+01    0.154703855514526367E-01    0.185087680816650391E+02   -0.234527692252194342E+01
    0.980305921175097517E+01    0.945891373283796710E+01    0.209705438567097890E+00    0.190392596954360762E+02   -0.302595555891093193E+01
    0.891011902783588106E+01    0.845329409817204080E+01    0.425761616654891373E+00    0.194259919721562504E+02   -0.170621711748694693E+01
    0.860533237457275391E+01    0.863539159297943115E+01    0.321027040481567383E+00    0.189559113979339600E+02   -0.920639136107790357E+00
    0.876740594755356106E+01    0.904903132707641156E+01    0.477557519076919235E+00    0.181224339103705177E+02   -0.864778551021537778E+00
    0.872317707337478332E+01    0.878154563184873282E+01    0.920809750322052478E+00    0.182961920479127258E+02   -0.802133978085009081E+00
    0.872317707337478332E+01    0.878154563184873282E+01    0.920809750322052478E+00    0.182961920479127258E+02   -0.802133978085009081E+00
    0.855030298233032227E+01    0.876623630523681641E+01    0.526312589645385742E+00    0.186125862598419189E+02   -0.589472080709551705E+00
    0.855030298233032227E+01    0.876623630523681641E+01    0.526312589645385742E+00    0.186125862598419189E+02   -0.589472080709551705E+00
    0.868199007393060818E+01    0.893623699112493597E+01    0.792577928653688812E+00    0.198614239264547479E+02   -0.510496170877269950E+00
    0.868199007393060818E+01    0.893623699112493597E+01    0.792577928653688812E+00    0.198614239264547479E+02   -0.510496170877269950E+00
    0.896704971790313721E+01    0.910508036613464355E+01    0.577298998832702637E+00    0.195476460456848145E+02   -0.663642339607836362E+00
    0.896704971790313721E+01    0.910508036613464355E+01    0.577298998832702637E+00    0.195476460456848145E+02   -0.663642339607836362E+00
    0.898807644844055176E+01    0.882786989212036133E+01    0.448682308197021484E+00    0.196662187576293945E+02   -0.540364022967192992E+00
    0.898807644844055176E+01    0.882786989212036133E+01    0.448682308197021484E+00    0.196662187576293945E+02   -0.540364022967192992E+00
    0.858891233632318851E+01    0.902192753492551169E+01    0.982122778360070114E+00    0.194352174244705296E+02   -0.660192784502266594E+00
    0.858891233632318851E+01    0.902192753492551169E+01    0.982122778360070114E+00    0.194352174244705296E+02   -0.660192784502266594E+00
    0.882260358854113846E+01    0.879494577242619791E+01    0.764550490784219328E+00    0.190688953129287526E+02   -0.819713307215715115E+00
    0.882260358854113846E+01    0.879494577242619791E+01    0.764550490784219328E+00    0.190688953129287526E+02   -0.819713307215715115E+00
    0.856236398220062256E+01    0.890549719333648682E+01    0.905197262763977051E+00    0.199799895286560059E+02   -0.530479935629175614E+00
    0.856236398220062256E+01    0.890549719333648682E+01    0.905197262763977051E+00    0.199799895286560059E+02   -0.530479935629175614E+00
    0.867895901203155518E+01    0.870355486869812012E+01    0.111609458923339844E+01    0.186765921115875244E+02   -0.142912645891878243E+01
    0.889658530449426799E+01    0.928560593283517299E+01    0.503472860250692822E+00    0.198212132399786931E+02   -0.746183996046623110E+00
    0.889658530449426799E+01    0.928560593283517299E+01    0.503472860250692822E+00    0.198212132399786931E+02   -0.746183996046623110E+00
    0.881775736808776855E+01    0.911007523536682129E+01    0.152240395545959473E+00    0.194670522212982178E+02   -0.133996473921680820E+00
    0.881775736808776855E+01    0.911007523536682129E+01    0.152240395545959473E+00    0.194670522212982178E+02   -0.133996473921680820E+00
    0.881775736808776855E+01    0.911007523536682129E+01    0.152240395545959473E+00    0.194670522212982178E+02   -0.133996473921680820E+00
    0.937577784061431885E+01    0.871399044990539551E+01    0.519245862960815430E-01    0.198952949047088623E+02   -0.802353604325819703E+00
    0.937577784061431885E+01    0.871399044990539551E+01    0.519245862960815430E-01    0.198952949047088623E+02   -0.802353604325819703E+00
    0.934057149703246203E+01    0.884195091804872035E+01    0.753699793452318745E-01    0.189182668061704256E+02   -0.411524202626530833E+00
    0.934057149703246203E+01    0.884195091804872035E+01    0.753699793452318745E-01    0.189182668061704256E+02   -0.411524202626530833E+00
    0.957777678966522217E+01    0.896885812282562256E+01    0.168867111206054688E+00    0.191911828517913818E+02   -0.107323590225863796E+01
    0.948024511337280273E+01    0.916978359222412109E+01    0.549781322479248047E-01    0.189451038837432861E+02   -0.612927040908536114E+00
    0.948024511337280273E+01    0.916978359222412109E+01    0.549781322479248047E-01    0.189451038837432861E+02   -0.612927040908536114E+00
    0.943557024002075195E+01    0.903490602970123291E+01    0.431561470031738281E-01    0.192940735816955566E+02   -0.429321143540743466E+00
    0.943557024002075195E+01    0.903490602970123291E+01    0.431561470031738281E-01    0.192940735816955566E+02   -0.429321143540743466E+00
    0.945148743093306187E+01    0.906689485044586974E+01    0.124100152904739872E+00    0.198654805717786296E+02   -0.752074683052432080E+00
    0.928975218657941326E+01    0.903102682531795153E+01    0.214870649249196521E+00    0.198080791214332237E+02   -0.552853412587049786E+00
    0.940433561801910400E+01    0.916877925395965576E+01    0.596011877059936523E+00    0.186633765697479248E+02   -0.176873650290280438E+01
    0.573601961135864258E+01    0.827261269092559814E+01    0.396263539791107178E+01    0.178077018260955811E+02   -0.318024352253610187E+01
    0.562212646007537842E+01    0.872603952884674072E+01    0.382518172264099121E+01    0.179866397380828857E+02   -0.703406197582341242E+00
    0.566065531029040425E+01    0.875187125059989413E+01    0.379239912115406419E+01    0.176783459964345759E+02   -0.997929270441125782E+00
    0.566065531029040425E+01    0.875187125059989413E+01    0.379239912115406419E+01    0.176783459964345759E+02   -0.997929270441125782E+00
    0.574341058731079102E+01    0.890432894229888916E+01    0.430143773555755615E+01    0.177112329006195068E+02   -0.109881763512240482E+01
    0.574341058731079102E+01    0.890432894229888916E+01    0.430143773555755615E+01    0.177112329006195068E+02   -0.109881763512240482E+01
    0.517791558359636195E+01    0.894454596454029982E+01    0.416307812994857329E+01    0.179405172231178014E+02   -0.331925645137833625E+00
    0.517791558359636195E+01    0.894454596454029982E+01    0.416307812994857329E+01    0.179405172231178014E+02   -0.331925645137833625E+00
    0.530671565416339774E+01    0.892528825414015792E+01    0.416479032627433110E+01    0.178721658241310131E+02   -0.388305986428813643E+00
    0.530671565416339774E+01    0.892528825414015792E+01    0.416479032627433110E+01    0.178721658241310131E+02   -0.388305986428813643E+00
    0.550466320693141054E+01    0.902861785425826824E+01    0.394178897777208803E+01    0.182924557259871499E+02   -0.261888324086258395E+00
    0.550466320693141054E+01    0.902861785425826824E+01    0.394178897777208803E+01    0.182924557259871499E+02   -0.261888324086258395E+00
    0.550466320693141054E+01    0.902861785425826824E+01    0.394178897777208803E+01    0.182924557259871499E+02   -0.261888324086258395E+00
    0.539767364203416644E+01    0.825937601832948509E+01    0.377945481584056875E+01    0.197741916690134616E+02   -0.280639874018372915E+01
    0.499571621417999268E+01    0.854629993438720703E+01    0.380597174167633057E+01    0.191912066936492920E+02   -0.123025230912170058E+01
    0.508550524711608887E+01    0.861372649669647217E+01    0.360017299652099609E+01    0.196431910991668701E+02   -0.106181454650005058E+01
    0.548188039856550624E+01    0.862533543639468725E+01    0.383204767665967783E+01    0.193573776892816127E+02   -0.891252861902895210E+00
    0.513455152511596680E+01    0.886681854724884033E+01    0.284356057643890381E+01    0.184674561023712158E+02   -0.403991844921270093E+01
    0.427269399166107178E+01    0.843490123748779297E+01    0.390130281448364258E+01    0.190308427810668945E+02   -0.366664220017062625E+01
    0.456233263015747070E+01    0.903278231620788574E+01    0.374409198760986328E+01    0.188868594169616699E+02   -0.162490793190255545E+01
    0.438200533390045166E+01    0.882295906543731689E+01    0.402113497257232666E+01    0.189796221256256104E+02   -0.134666372670874779E+01
    0.447339296340942383E+01    0.851544678211212158E+01    0.436970293521881104E+01    0.193965804576873779E+02   -0.128825388772437144E+01
    0.484466075897216797E+01    0.892111480236053467E+01    0.422240197658538818E+01    0.188109302520751953E+02   -0.855423323404453650E-01
    0.484466075897216797E+01    0.892111480236053467E+01    0.422240197658538818E+01    0.188109302520751953E+02   -0.855423323404453650E-01
    0.484466075897216797E+01    0.892111480236053467E+01    0.422240197658538818E+01    0.188109302520751953E+02   -0.855423323404453650E-01
    0.486175831334557795E+01    0.882952934860713157E+01    0.411471505793436698E+01    0.192333401661928498E+02   -0.184512543002877227E+00
    0.486175831334557795E+01    0.882952934860713157E+01    0.411471505793436698E+01    0.192333401661928498E+02   -0.184512543002877227E+00
    0.486175831334557795E+01    0.882952934860713157E+01    0.411471505793436698E+01    0.192333401661928498E+02   -0.184512543002877227E+00
    0.510339075284375365E+01    0.855921986402816160E+01    0.417202019998803664E+01    0.196451887263929770E+02   -0.112863104873395659E+01
    0.483521521091461182E+01    0.859791874885559082E+01    0.438108205795288086E+01    0.195079791545867920E+02   -0.899503942700006331E+00
    0.459535756136655316E+01    0.873406495377995640E+01    0.433300849211943628E+01    0.199453872130778898E+02   -0.379162900539515679E+00
    0.459535756136655316E+01    0.873406495377995640E+01    0.433300849211943628E+01    0.199453872130778898E+02   -0.379162900539515679E+00
    0.480277874517961667E+01    0.881009283601767024E+01    0.407969614749702103E+01    0.177993884918944616E+02   -0.145524697179473717E+01
    0.478150486946105957E+01    0.872368514537811279E+01    0.409647107124328613E+01    0.176905357837677002E+02   -0.200297614872848317E+01
    0.458621263504028320E+01    0.908894538879394531E+01    0.425718605518341064E+01    0.178010725975036621E+02   -0.133906218344375016E+01
    0.507977962493896484E+01    0.874498009681701660E+01    0.425061225891113281E+01    0.175826275348663330E+02   -0.118970139589908053E+01
    0.533246219158172607E+01    0.867580950260162354E+01    0.421005249023437500E+01    0.176198112964630127E+02   -0.114095936401978171E+01
    0.546995878219604492E+01    0.850813984870910645E+01    0.410828411579132080E+01    0.176193010807037354E+02   -0.184493642433092275E+01
    0.518756806850433350E+01    0.864422559738159180E+01    0.459734201431274414E+01    0.189479112625122070E+02   -0.187981462088942752E+01
    0.557524790708923135E+01    0.869389178628641801E+01    0.470960463289308606E+01    0.178904207048816772E+02   -0.262357858838415980E+01
    0.511227780421065070E+01    0.879594677357976629E+01    0.468455189736723199E+01    0.180710779123387226E+02   -0.992380669722291442E+00
    0.511227780421065070E+01    0.879594677357976629E+01    0.468455189736723199E+01    0.180710779123387226E+02   -0.992380669722291442E+00
    0.509508557132967166E+01    0.898846917143540125E+01    0.461871658660376294E+01    0.182691670429610333E+02   -0.705471860427467568E+00
    0.509508557132967166E+01    0.898846917143540125E+01    0.461871658660376294E+01    0.182691670429610333E+02   -0.705471860427467568E+00
    0.495515108108520508E+01    0.896669566631317139E+01    0.496372103691101074E+01    0.184406375885009766E+02   -0.147232998824040173E+01
    0.466021120548248291E+01    0.822298705577850342E+01    0.466768682003021240E+01    0.193975710868835449E+02   -0.323521052639547957E+01
    0.493250370025634766E+01    0.800256252288818359E+01    0.470172464847564697E+01    0.179045414924621582E+02   -0.539817334567604590E+01
    0.476284811411217834E+01    0.888216326698034564E+01    0.458349179944944485E+01    0.183413157052124056E+02   -0.232501947933478031E+00
    0.476284811411217834E+01    0.888216326698034564E+01    0.458349179944944485E+01    0.183413157052124056E+02   -0.232501947933478031E+00
    0.476284811411217834E+01    0.888216326698034564E+01    0.458349179944944485E+01    0.183413157052124056E+02   -0.232501947933478031E+00
    0.498754501342773438E+01    0.850970208644866943E+01    0.486812412738800049E+01    0.180633592605590820E+02   -0.214417739188164624E+01
